Date,sentiment
2015-06-25,0.16117616279069769
2015-06-26,0.16249545454545455
2015-06-27,0.14872782608695653
2015-06-28,0.15663588235294118
2015-06-29,0.12491380281690141
2015-06-30,0.1570950581395349
2015-07-01,0.12302231759656652
2015-07-02,0.12086049822064056
2015-07-03,0.1305588785046729
2015-07-04,0.10871878172588832
2015-07-05,0.016202702702702704
2015-07-06,0.1073304347826087
2015-07-07,0.09557242105263158
2015-07-08,0.10397816711590296
2015-07-09,0.1267095
2015-07-10,0.08963375394321765
2015-07-11,0.1340904458598726
2015-07-12,0.027333522727272727
2015-07-13,0.04053826086956522
2015-07-14,0.04937709923664122
2015-07-15,0.055254700854700856
2015-07-16,0.1460624031007752
2015-07-17,0.08335318725099601
2015-07-18,0.09773867924528302
2015-07-19,0.06277096774193548
